Campaign_ID,Previous_Sales,During_Campaign_Sales,Foot_Traffic_Before_Campaign,Foot_Traffic_During_Campaign,Campaign_Duration_Days,Campaign_Success,Promotion_Type_Discount,Promotion_Type_Happy Hour,Promotion_Type_Loyalty Program,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday
654,0.5539488320355951,0.30512249443207123,0.32330827067669166,0.3169398907103825,0.5714285714285714,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
655,0.8375973303670745,0.6815144766146992,0.5137844611528821,0.04007285974499086,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,0.03781979977753058,0.04788418708240533,0.6892230576441103,0.4262295081967213,0.14285714285714285,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
657,0.8075639599555061,0.908685968819599,0.6390977443609023,0.02185792349726773,0.8571428571428571,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,0.9432703003337042,0.017817371937639215,0.6641604010025062,0.1821493624772313,0.2857142857142857,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
659,0.09899888765294773,0.366369710467706,0.06015037593984962,0.9744990892531875,0.2857142857142857,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
660,0.8620689655172413,0.6325167037861914,0.7017543859649122,0.9508196721311475,0.9999999999999999,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
661,0.6718576195773082,0.9153674832962138,0.631578947368421,0.8214936247723132,0.7142857142857143,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
662,0.6685205784204672,0.5523385300668151,0.7744360902255638,0.7832422586520946,0.8571428571428571,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
663,0.4638487208008899,0.9064587973273941,0.7218045112781954,0.9690346083788706,0.4285714285714285,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
664,0.12680756395995552,0.012249443207126953,0.4085213032581454,0.5318761384335156,0.7142857142857143,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
665,0.6852057842046718,0.3530066815144766,0.23558897243107768,0.1821493624772313,0.14285714285714285,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
666,0.21690767519466075,0.658129175946548,0.6741854636591478,0.9125683060109289,0.9999999999999999,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
667,0.9176863181312569,0.23942093541202675,0.8020050125313283,0.5519125683060109,0.7142857142857143,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,0.5561735261401557,0.3763919821826281,0.27318295739348364,0.9817850637522767,0.9999999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
669,0.6952169076751946,0.8630289532293987,0.8395989974937343,0.644808743169399,0.2857142857142857,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
670,0.5472747497219133,0.734966592427617,0.7744360902255638,0.5500910746812386,0.4285714285714285,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
671,0.08231368186874305,0.08908685968819602,0.593984962406015,0.901639344262295,0.14285714285714285,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
672,0.4582869855394883,0.8084632516703785,0.9523809523809523,0.4116575591985428,0.2857142857142857,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
673,0.41713014460511677,0.5389755011135857,0.9674185463659148,0.42805100182149364,0.8571428571428571,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
674,0.4660734149054505,0.4153674832962138,0.9749373433583959,0.8269581056466302,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
675,0.8097886540600667,0.7895322939866369,0.06015037593984962,0.02185792349726773,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
676,0.307007786429366,0.22160356347438753,0.3508771929824561,0.3806921675774135,0.14285714285714285,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
677,0.8453837597330367,0.5968819599109132,0.2907268170426065,0.721311475409836,0.4285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
678,0.7508342602892102,0.5178173719376391,0.9799498746867168,0.180327868852459,0.9999999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
679,0.43715239154616237,0.09799554565701557,0.06015037593984962,0.05464480874316935,0.7142857142857143,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
680,0.9655172413793103,0.2973273942093541,0.19548872180451127,0.9599271402550089,0.8571428571428571,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
681,0.5072302558398221,0.7282850779510022,0.16791979949874686,0.5974499089253187,0.7142857142857143,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,0.21245828698553948,0.6347438752783965,0.43107769423558895,0.30054644808743164,0.14285714285714285,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
683,0.8209121245828699,0.5434298440979954,0.02756892230576441,0.8342440801457194,0.8571428571428571,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
684,0.7652947719688543,0.9755011135857461,0.7192982456140351,0.180327868852459,0.4285714285714285,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
685,0.10901001112347053,0.5979955456570156,0.31829573934837097,0.3132969034608379,0.14285714285714285,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
686,0.6084538375973304,0.05122494432071267,0.23809523809523808,0.29326047358834245,0.4285714285714285,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,0.10567296996662959,0.31959910913140316,0.22807017543859648,0.47723132969034604,0.7142857142857143,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,0.7374860956618465,0.8652561247216035,0.3508771929824561,0.49726775956284147,0.2857142857142857,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,0.7363737486095662,0.016703786191536757,0.07518796992481203,0.0036429872495445936,0.8571428571428571,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
690,0.21023359288097887,0.7906458797327394,0.8345864661654134,0.04918032786885246,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
691,0.8175750834260289,0.44543429844098,0.047619047619047616,0.5919854280510017,0.2857142857142857,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,0.04004449388209122,0.8830734966592426,0.36340852130325807,0.2695810564663023,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
693,0.8665183537263627,0.09465478841870822,0.7894736842105263,0.9817850637522767,0.7142857142857143,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
694,0.4093437152391546,0.27728285077951004,0.9749373433583959,0.8870673952641166,0.9999999999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
695,0.7719688542825361,0.43429844097995546,0.3984962406015038,0.7959927140255008,0.8571428571428571,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
696,0.5828698553948832,0.8697104677060132,0.8721804511278195,0.11657559198542805,0.2857142857142857,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
697,0.3092324805339266,0.37193763919821826,0.10526315789473684,0.6466302367941712,0.2857142857142857,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
698,0.24026696329254726,0.6993318485523385,0.6340852130325814,0.9690346083788706,0.14285714285714285,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
699,0.9632925472747498,0.576837416481069,0.32330827067669166,0.4571948998178506,0.5714285714285714,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
700,0.9699666295884315,0.15144766146993316,0.14786967418546365,0.4262295081967213,0.7142857142857143,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
701,0.8865406006674083,0.9821826280623607,0.37593984962406013,0.4116575591985428,0.4285714285714285,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
702,0.3025583982202447,0.765033407572383,0.7167919799498746,0.9544626593806922,0.7142857142857143,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
703,0.9788654060066742,0.9342984409799553,0.010025062656641603,0.5683060109289617,0.4285714285714285,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
704,0.067853170189099,0.5534521158129175,0.6641604010025062,0.08743169398907102,0.8571428571428571,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
705,0.6618464961067854,0.9198218262806235,0.8621553884711779,0.21311475409836061,0.4285714285714285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
706,0.9777530589543937,0.8084632516703785,0.32330827067669166,0.09653916211293256,0.9999999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,0.8097886540600667,0.5300668151447661,0.9548872180451127,0.07832422586520943,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,0.3793103448275862,0.6603563474387528,0.6666666666666666,0.09471766848816027,0.4285714285714285,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
709,0.44048943270300334,0.24721603563474387,0.4436090225563909,0.9544626593806922,0.4285714285714285,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
710,0.7764182424916574,0.41314031180400884,0.631578947368421,0.18397085610200364,0.14285714285714285,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
711,0.020022246941045624,0.4465478841870824,0.13784461152882205,0.7231329690346084,0.2857142857142857,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
712,0.1957730812013348,0.4922048997772828,0.20551378446115287,0.24954462659380688,0.7142857142857143,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
713,0.6796440489432704,0.5445434298440979,0.9824561403508771,0.7030965391621129,0.7142857142857143,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
714,0.439377085650723,0.6837416481069043,0.24561403508771928,0.20036429872495443,0.8571428571428571,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
715,0.4938820912124583,0.3028953229398664,0.37092731829573933,0.02914389799635697,0.8571428571428571,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
716,0.25806451612903225,0.5846325167037862,0.8220551378446115,0.3296903460837887,0.9999999999999999,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
717,0.08342602892102335,0.17594654788418707,0.3884711779448622,0.9744990892531875,0.4285714285714285,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
718,0.2936596218020022,0.16815144766146994,0.4736842105263157,0.9836065573770492,0.5714285714285714,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
719,0.5050055617352615,0.6893095768374164,0.9273182957393484,0.3096539162112933,0.7142857142857143,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
720,0.8843159065628476,0.20824053452115815,0.656641604010025,0.7431693989071038,0.8571428571428571,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,0.7975528364849833,0.9042316258351892,0.19799498746867167,0.6867030965391621,0.4285714285714285,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
722,0.8164627363737486,0.10801781737193766,1.0,0.3406193078324226,0.8571428571428571,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
723,0.4260289210233593,0.14476614699331847,0.6290726817042607,0.41712204007285975,0.9999999999999999,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
724,0.6262513904338154,0.8953229398663696,0.24060150375939848,0.21493624772313297,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
725,0.9454949944382647,0.1893095768374165,0.6491228070175439,0.28233151183970856,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
726,0.5617352614015573,0.2026726057906459,0.6491228070175439,0.8451730418943533,0.8571428571428571,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,0.407119021134594,0.4042316258351893,0.2556390977443609,0.18761384335154824,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
728,0.15906562847608452,0.04231625835189312,0.09774436090225563,0.9125683060109289,0.8571428571428571,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
729,0.9833147942157954,0.5857461024498887,0.681704260651629,0.3169398907103825,0.4285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,0.0756395995550612,0.987750556792873,0.2506265664160401,0.7650273224043715,0.14285714285714285,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
731,0.10901001112347053,0.5523385300668151,0.8972431077694234,0.2422586520947177,0.5714285714285714,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
732,0.439377085650723,0.5734966592427617,0.949874686716792,0.7103825136612021,0.4285714285714285,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
733,0.02669632925472748,0.3875278396436525,0.7694235588972431,0.9107468123861566,0.14285714285714285,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
734,0.9899888765294771,0.44097995545657015,0.5513784461152882,0.058287795992714,0.14285714285714285,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
735,0.5205784204671857,0.8028953229398663,0.7694235588972431,0.09836065573770492,0.7142857142857143,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
736,0.5372636262513905,0.17817371937639198,0.30827067669172936,0.9435336976320583,0.4285714285714285,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
737,0.6273637374860956,0.016703786191536757,0.5764411027568922,0.02003642987249543,0.4285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
738,0.1668520578420467,0.5478841870824054,0.4436090225563909,0.9599271402550089,0.8571428571428571,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
739,0.15906562847608452,0.4732739420935412,0.15538847117794485,0.6775956284153004,0.14285714285714285,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
740,0.6318131256952169,0.11915367483296213,0.28822055137844615,0.8797814207650272,0.14285714285714285,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
741,0.04226918798665183,0.9944320712694876,0.47619047619047616,0.41347905282331504,0.14285714285714285,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
742,0.12013348164627363,0.49999999999999994,0.15288220551378445,0.5573770491803278,0.8571428571428571,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
743,0.7697441601779755,0.3452115812917595,0.6390977443609023,0.8306010928961747,0.7142857142857143,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
744,0.04560622914349277,0.8218262806236079,0.015037593984962405,0.28961748633879775,0.4285714285714285,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
745,0.20578420467185765,0.18819599109131402,0.38596491228070173,0.6010928961748634,0.14285714285714285,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
746,0.4416017797552837,0.6069042316258351,0.22807017543859648,0.4080145719489982,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
747,0.24694104560622915,0.4599109131403118,0.03258145363408521,0.9162112932604736,0.4285714285714285,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
748,0.7041156840934372,0.27839643652561247,0.5714285714285714,0.8287795992714024,0.8571428571428571,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
749,0.1468298109010011,0.8440979955456569,0.21303258145363407,0.08014571948998178,0.7142857142857143,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
750,0.18020022246941048,0.8685968819599108,0.3308270676691729,0.38797814207650266,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
751,0.23804226918798665,0.155902004454343,0.45614035087719296,0.10564663023679416,0.8571428571428571,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
752,0.814238042269188,0.3040089086859688,0.9649122807017543,0.35336976320582875,0.2857142857142857,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
753,0.26028921023359286,0.46213808463251665,0.15288220551378445,0.8888888888888888,0.4285714285714285,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
754,0.9365962180200222,0.6759465478841871,0.5463659147869674,0.2841530054644808,0.2857142857142857,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
755,0.7308120133481646,0.8218262806236079,0.6140350877192982,0.40983606557377045,0.8571428571428571,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
756,0.8342602892102335,0.9910913140311803,0.5739348370927317,0.7486338797814207,0.8571428571428571,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
757,0.6529477196885428,0.04231625835189312,0.19548872180451127,0.37158469945355194,0.8571428571428571,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
758,0.008898776418242493,0.9053452115812917,0.37092731829573933,0.14207650273224043,0.14285714285714285,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
759,0.08120133481646274,0.031180400890868598,0.34335839598997486,0.2240437158469945,0.7142857142857143,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,0.5461624026696329,0.5300668151447661,0.7844611528822054,0.8561020036429872,0.14285714285714285,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
761,0.2803114571746385,0.3530066815144766,0.9398496240601504,0.39526411657559196,0.7142857142857143,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
762,0.25472747497219134,0.2717149220489978,0.9724310776942355,0.9380692167577414,0.5714285714285714,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
763,0.5761957730812013,0.83184855233853,0.16040100250626566,0.18761384335154824,0.14285714285714285,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
764,0.19243604004449388,0.7750556792873051,0.03007518796992481,0.7140255009107468,0.2857142857142857,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
765,0.7252502780867631,0.30178173719376394,0.531328320802005,0.7887067395264116,0.7142857142857143,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
766,0.185761957730812,0.48886414253897553,0.6040100250626566,0.6010928961748634,0.14285714285714285,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
767,0.18798665183537266,0.83184855233853,0.531328320802005,0.2586520947176684,0.4285714285714285,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
768,0.4360400444938821,0.2650334075723831,0.45112781954887216,0.9817850637522767,0.8571428571428571,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
769,0.8832035595105673,0.4187082405345211,0.844611528822055,0.5045537340619308,0.7142857142857143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,0.7041156840934372,0.29510022271714925,0.43107769423558895,0.4225865209471767,0.7142857142857143,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
771,0.2146829810901001,0.39866369710467703,0.3984962406015038,0.9617486338797814,0.14285714285714285,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
772,0.5739710789766407,0.3775055679287305,0.4085213032581454,0.16211293260473586,0.5714285714285714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
773,0.031145717463848727,0.4320712694877506,0.468671679197995,0.8943533697632058,0.14285714285714285,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
774,0.18242491657397109,0.6414253897550111,0.987468671679198,0.36065573770491804,0.9999999999999999,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
775,0.4682981090100111,0.7661469933184855,0.47619047619047616,0.6575591985428051,0.2857142857142857,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,0.3759733036707453,0.0022271714922049157,0.7694235588972431,0.8014571948998177,0.2857142857142857,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
777,0.7196885428253615,0.4766146993318486,0.6390977443609023,0.04553734061930781,0.7142857142857143,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,0.5506117908787542,0.15701559020044542,0.45614035087719296,0.04371584699453551,0.7142857142857143,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
779,0.40489432703003336,0.4175946547884187,0.2907268170426065,0.715846994535519,0.14285714285714285,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
780,0.9254727474972191,0.7449888641425388,0.7042606516290726,0.9216757741347905,0.2857142857142857,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
781,0.3793103448275862,0.3596881959910913,0.4887218045112782,0.5464480874316939,0.2857142857142857,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
782,0.5550611790878754,0.16146993318485525,0.08270676691729323,0.6156648451730418,0.5714285714285714,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
783,0.7296996662958843,0.3251670378619153,0.12781954887218044,0.48451730418943534,0.4285714285714285,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,0.5672969966629589,0.7394209354120267,0.27819548872180455,0.8378870673952641,0.5714285714285714,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
785,0.36262513904338156,0.47995545657015587,0.6290726817042607,0.8287795992714024,0.9999999999999999,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
786,0.24026696329254726,0.7839643652561246,0.20300751879699247,0.6539162112932604,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
787,0.3337041156840934,0.6503340757238307,0.5789473684210527,0.12204007285974494,0.8571428571428571,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
788,0.1457174638487208,0.443207126948775,0.5664160401002506,0.7486338797814207,0.5714285714285714,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
789,0.8932146829810901,0.908685968819599,0.581453634085213,0.8925318761384335,0.9999999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
790,0.0767519466073415,0.9888641425389755,0.5513784461152882,0.08743169398907102,0.14285714285714285,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
791,0.2791991101223582,0.38195991091314035,0.10275689223057644,0.18397085610200364,0.4285714285714285,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,0.46051167964404893,0.15478841870824056,0.05012531328320802,0.39162112932604737,0.14285714285714285,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
793,0.8743047830923248,0.20712694877505566,0.10275689223057644,0.7959927140255008,0.8571428571428571,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
794,0.4938820912124583,0.8953229398663696,0.9924812030075187,0.2877959927140255,0.9999999999999999,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
795,0.9733036707452725,0.06681514476614697,0.2807017543859649,0.8888888888888888,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,0.20133481646273638,0.4220489977728285,0.2606516290726817,0.43897996357012753,0.4285714285714285,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
797,0.1846496106785317,0.7895322939866369,0.4786967418546366,0.007285974499089243,0.7142857142857143,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,0.10011123470522804,0.8975501113585744,0.040100250626566414,0.6557377049180328,0.2857142857142857,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
799,0.7931034482758621,0.48886414253897553,0.29824561403508776,0.8342440801457194,0.5714285714285714,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
800,0.9532814238042269,0.35412026726057905,0.9824561403508771,0.4499089253187613,0.9999999999999999,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
801,0.5895439377085651,0.3351893095768374,0.3208020050125313,0.7668488160291438,0.14285714285714285,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
802,0.04226918798665183,0.38195991091314035,0.32330827067669166,0.025500910746812377,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
803,0.13904338153503892,0.011135857461024495,0.14786967418546365,0.22040072859744986,0.2857142857142857,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
804,0.5005561735261401,0.06792873051224946,0.11779448621553884,0.5027322404371584,0.5714285714285714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
805,0.19132369299221358,0.9398663697104677,0.07017543859649122,0.8233151183970855,0.2857142857142857,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
806,0.7252502780867631,0.2505567928730512,0.24060150375939848,0.7085610200364298,0.5714285714285714,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
807,0.8375973303670745,0.16926503340757237,0.022556390977443608,0.5336976320582878,0.9999999999999999,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,0.24360400444938823,0.7906458797327394,0.6040100250626566,0.8105646630236794,0.7142857142857143,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
809,0.7085650723025584,0.6269487750556793,0.7844611528822054,0.3806921675774135,0.4285714285714285,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
810,0.06340378197997776,0.8585746102449887,0.5789473684210527,0.5482695810564662,0.9999999999999999,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
811,0.7330367074527252,0.6347438752783965,0.6917293233082706,0.4043715846994535,0.2857142857142857,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
812,0.5283648498331479,0.6492204899777283,0.7092731829573935,0.0036429872495445936,0.2857142857142857,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
813,0.5061179087875417,0.7338530066815145,0.506265664160401,0.9417122040072858,0.2857142857142857,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
814,0.9210233592880979,0.9576837416481068,0.6165413533834586,0.1675774134790528,0.4285714285714285,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,0.9944382647385985,0.6391982182628062,0.7243107769423558,0.9453551912568305,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
816,0.40044493882091214,0.34409799554565695,0.6591478696741855,0.7777777777777777,0.5714285714285714,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
